temperature,rainfall,humidity,yeild_apples
76.00,54.00,83.00,99.60
60.00,25.00,40.00,54.50
27.00,93.00,37.00,76.80
24.00,30.00,83.00,72.00
67.00,69.00,69.00,96.00
46.00,84.00,60.00,91.80
60.00,47.00,23.00,55.30
79.00,97.00,99.00,131.60
60.00,27.00,59.00,66.90
88.00,46.00,24.00,63.80
37.00,46.00,83.00,83.90
78.00,51.00,40.00,72.90
33.00,21.00,24.00,34.80
66.00,48.00,57.00,78.00
50.00,74.00,22.00,65.20
54.00,53.00,41.00,67.30
50.00,78.00,76.00,99.60
98.00,21.00,68.00,80.70
99.00,79.00,21.00,81.80
96.00,99.00,66.00,117.90
80.00,31.00,56.00,73.10
44.00,59.00,67.00,82.90
50.00,41.00,33.00,55.30
59.00,77.00,94.00,112.60
87.00,72.00,45.00,89.10
39.00,47.00,37.00,57.40
38.00,31.00,67.00,67.10
52.00,57.00,72.00,87.30
67.00,94.00,70.00,109.10
36.00,21.00,92.00,76.50
89.00,40.00,38.00,69.50
47.00,84.00,47.00,84.30
55.00,72.00,78.00,99.30
86.00,24.00,56.00,71.40
33.00,100.00,26.00,75.50
62.00,89.00,67.00,103.30
89.00,95.00,39.00,97.60
83.00,78.00,48.00,92.70
67.00,56.00,78.00,94.90
41.00,80.00,42.00,77.50
81.00,67.00,53.00,89.60
32.00,91.00,65.00,94.10
59.00,60.00,43.00,73.50
22.00,45.00,83.00,78.90
59.00,93.00,66.00,103.80
40.00,56.00,27.00,56.20
93.00,41.00,38.00,71.20
92.00,32.00,48.00,72.40
87.00,70.00,22.00,74.30
96.00,33.00,34.00,65.70
84.00,71.00,91.00,115.30
75.00,51.00,41.00,72.60
43.00,87.00,50.00,86.40
64.00,34.00,37.00,58.40
38.00,49.00,39.00,59.30
55.00,46.00,76.00,85.10
35.00,64.00,52.00,73.70
44.00,48.00,70.00,79.20
41.00,96.00,70.00,102.30
40.00,49.00,96.00,94.10
78.00,99.00,70.00,114.90
28.00,82.00,83.00,99.20
38.00,81.00,89.00,105.30
61.00,64.00,57.00,84.50
72.00,20.00,85.00,82.60
40.00,87.00,81.00,104.10
96.00,39.00,93.00,104.10
76.00,32.00,48.00,67.60
32.00,30.00,96.00,82.20
74.00,68.00,93.00,112.00
60.00,36.00,88.00,88.80
59.00,66.00,88.00,103.50
64.00,31.00,46.00,62.30
82.00,53.00,76.00,96.70
80.00,61.00,57.00,88.70
100.00,31.00,69.00,86.90
61.00,95.00,81.00,114.40
29.00,88.00,69.00,94.10
33.00,46.00,78.00,79.70
26.00,81.00,84.00,98.70
34.00,27.00,43.00,49.50
74.00,50.00,92.00,102.40
89.00,57.00,56.00,88.80
26.00,83.00,30.00,67.30
59.00,49.00,82.00,91.40
66.00,47.00,56.00,76.90
100.00,41.00,20.00,62.50
68.00,68.00,89.00,107.80
30.00,42.00,97.00,88.20
94.00,29.00,67.00,82.90
33.00,75.00,58.00,82.20
74.00,59.00,36.00,73.30
74.00,29.00,41.00,61.30
73.00,51.00,50.00,77.40
100.00,30.00,69.00,86.40
89.00,66.00,83.00,109.50
99.00,58.00,27.00,74.90
36.00,100.00,83.00,110.60
26.00,29.00,22.00,35.50
93.00,93.00,53.00,106.20
48.00,78.00,59.00,88.80
80.00,65.00,30.00,74.50
32.00,38.00,90.00,82.60
93.00,56.00,82.00,105.10
73.00,42.00,67.00,83.10
78.00,85.00,44.00,92.30
40.00,37.00,74.00,74.90
60.00,94.00,27.00,81.20
57.00,97.00,87.00,117.80
54.00,40.00,29.00,53.60
46.00,54.00,30.00,58.80
67.00,95.00,94.00,124.00
60.00,61.00,23.00,62.30
71.00,70.00,42.00,81.50
89.00,83.00,28.00,85.00
41.00,51.00,71.00,80.40
78.00,51.00,99.00,108.30
31.00,56.00,27.00,53.50
97.00,92.00,44.00,101.50
71.00,97.00,82.00,119.00
74.00,59.00,62.00,88.90
100.00,55.00,39.00,80.90
75.00,46.00,67.00,85.70
92.00,41.00,58.00,82.90
89.00,63.00,55.00,91.20
87.00,99.00,35.00,96.60
91.00,70.00,34.00,82.70
91.00,22.00,65.00,77.30
76.00,60.00,58.00,87.60
32.00,82.00,49.00,80.00
21.00,48.00,26.00,45.90
51.00,65.00,97.00,106.00
59.00,22.00,95.00,85.70
64.00,54.00,72.00,89.40
24.00,77.00,38.00,68.50
94.00,43.00,76.00,95.30
48.00,26.00,25.00,42.40
37.00,92.00,73.00,100.90
99.00,32.00,24.00,60.10
47.00,39.00,27.00,49.80
47.00,53.00,26.00,56.20
73.00,44.00,46.00,71.50
32.00,64.00,44.00,68.00
98.00,21.00,96.00,97.50
83.00,57.00,51.00,84.00
46.00,31.00,20.00,41.30
41.00,77.00,100.00,110.80
75.00,42.00,79.00,90.90
69.00,77.00,22.00,72.40
68.00,69.00,20.00,66.90
87.00,30.00,27.00,57.30
70.00,56.00,96.00,106.60
52.00,82.00,54.00,89.00
23.00,67.00,96.00,98.00
38.00,81.00,86.00,103.50
86.00,56.00,52.00,85.00
95.00,32.00,43.00,70.30
20.00,87.00,65.00,88.50
47.00,81.00,54.00,87.00
44.00,57.00,36.00,63.30
91.00,87.00,31.00,89.40
34.00,45.00,89.00,86.10
83.00,41.00,93.00,101.20
65.00,45.00,57.00,76.20
23.00,46.00,59.00,65.30
57.00,80.00,90.00,111.10
85.00,42.00,57.00,80.70
45.00,46.00,80.00,84.50
23.00,28.00,81.00,69.50
77.00,90.00,68.00,108.90
23.00,67.00,22.00,53.60
20.00,41.00,88.00,79.30
67.00,67.00,58.00,88.40
81.00,81.00,85.00,115.80
65.00,33.00,89.00,89.40
59.00,48.00,60.00,77.70
92.00,29.00,71.00,84.70
33.00,61.00,66.00,80.00
95.00,70.00,68.00,104.30
20.00,75.00,54.00,75.90
99.00,23.00,52.00,72.40
56.00,97.00,74.00,109.70
48.00,24.00,60.00,62.40
82.00,33.00,78.00,87.90
70.00,89.00,73.00,109.30
68.00,41.00,71.00,83.50
40.00,73.00,41.00,73.10
43.00,32.00,62.00,66.10
52.00,22.00,71.00,69.20
57.00,53.00,53.00,75.40
42.00,82.00,47.00,81.80
60.00,46.00,85.00,92.00
74.00,49.00,39.00,70.10
81.00,90.00,66.00,108.90
90.00,93.00,21.00,86.10
65.00,23.00,73.00,74.80
99.00,34.00,28.00,63.50
35.00,48.00,35.00,55.50
29.00,71.00,21.00,56.80
84.00,61.00,75.00,100.70
89.00,76.00,22.00,77.90
28.00,60.00,62.00,75.60
78.00,67.00,75.00,101.90
37.00,83.00,22.00,65.80
85.00,77.00,92.00,119.20
89.00,25.00,72.00,82.40
91.00,30.00,71.00,84.90
26.00,28.00,58.00,56.60
89.00,62.00,61.00,94.30
98.00,100.00,54.00,111.80
34.00,63.00,41.00,66.30
37.00,80.00,58.00,85.90
32.00,42.00,70.00,72.60
62.00,94.00,45.00,92.60
45.00,48.00,23.00,51.30
49.00,50.00,29.00,57.10
70.00,86.00,55.00,97.00
46.00,56.00,41.00,66.40
61.00,28.00,83.00,82.10
78.00,92.00,89.00,122.80
45.00,76.00,99.00,110.90
32.00,20.00,100.00,79.60
65.00,91.00,79.00,112.40
77.00,56.00,57.00,85.30
63.00,75.00,30.00,74.40
59.00,22.00,97.00,86.90
24.00,31.00,54.00,55.10
92.00,85.00,86.00,121.70
74.00,95.00,70.00,111.70
72.00,97.00,49.00,99.50
21.00,37.00,35.00,45.80
96.00,82.00,87.00,122.00
66.00,90.00,44.00,91.20
66.00,28.00,76.00,79.40
91.00,26.00,80.00,88.30
77.00,75.00,70.00,102.60
35.00,69.00,50.00,75.00
77.00,46.00,61.00,82.70
44.00,54.00,84.00,90.60
50.00,80.00,52.00,86.20
62.00,88.00,23.00,76.40
86.00,80.00,38.00,88.60
32.00,52.00,42.00,60.80
56.00,25.00,24.00,43.70
27.00,81.00,85.00,99.60
25.00,20.00,41.00,42.10
58.00,45.00,55.00,72.90
72.00,56.00,58.00,84.40
72.00,74.00,93.00,114.40
86.00,99.00,46.00,102.90
48.00,22.00,100.00,85.40
87.00,85.00,28.00,85.40
37.00,27.00,86.00,76.20
75.00,49.00,54.00,79.40
23.00,81.00,93.00,103.20
28.00,72.00,99.00,103.80
53.00,68.00,99.00,109.30
35.00,48.00,35.00,55.50
28.00,79.00,50.00,77.90
52.00,55.00,41.00,67.70
66.00,67.00,22.00,66.50
72.00,38.00,34.00,61.00
26.00,64.00,90.00,93.80
41.00,60.00,29.00,59.70
76.00,58.00,49.00,81.20
89.00,71.00,93.00,118.00
59.00,71.00,54.00,85.60
22.00,57.00,94.00,91.50
99.00,59.00,32.00,78.40
73.00,47.00,66.00,85.00
51.00,64.00,69.00,88.70
71.00,49.00,34.00,66.20
31.00,27.00,22.00,36.00
20.00,93.00,40.00,76.50
55.00,22.00,42.00,52.70
87.00,70.00,78.00,107.90
35.00,30.00,41.00,50.10
53.00,82.00,47.00,85.10
83.00,40.00,31.00,63.50
60.00,50.00,81.00,91.60
74.00,82.00,92.00,118.40
62.00,79.00,67.00,98.30
76.00,31.00,60.00,74.30
80.00,69.00,39.00,81.90
29.00,29.00,55.00,56.20
32.00,82.00,21.00,63.20
22.00,48.00,86.00,82.20
82.00,47.00,56.00,81.70
83.00,97.00,69.00,114.80
98.00,20.00,66.00,79.00
66.00,60.00,82.00,99.00
33.00,41.00,28.00,47.20
68.00,86.00,80.00,111.40
64.00,33.00,79.00,83.10
24.00,21.00,71.00,60.30
83.00,49.00,56.00,83.00
23.00,61.00,34.00,57.80
76.00,84.00,73.00,108.60
75.00,65.00,62.00,92.20
50.00,89.00,51.00,90.10
50.00,63.00,37.00,68.70
47.00,90.00,21.00,71.70
27.00,70.00,52.00,74.30
63.00,66.00,90.00,105.90
35.00,94.00,84.00,107.90
62.00,76.00,31.00,75.20
35.00,52.00,21.00,49.10
35.00,32.00,69.00,67.90
69.00,52.00,98.00,105.50
20.00,47.00,42.00,54.70
73.00,52.00,42.00,73.10
23.00,53.00,69.00,74.80
71.00,44.00,66.00,82.90
75.00,49.00,78.00,93.80
78.00,77.00,53.00,93.70
89.00,63.00,27.00,74.40
78.00,35.00,58.00,75.70
49.00,85.00,96.00,114.80
93.00,34.00,57.00,79.10
93.00,39.00,78.00,94.20
93.00,92.00,42.00,99.10
96.00,95.00,28.00,93.10
31.00,65.00,46.00,69.40
76.00,52.00,54.00,81.20
38.00,96.00,50.00,89.40
39.00,61.00,31.00,60.80
27.00,98.00,27.00,73.30
85.00,59.00,56.00,88.60
50.00,42.00,95.00,93.00
26.00,100.00,97.00,116.00
50.00,82.00,51.00,86.60
32.00,53.00,89.00,89.50
93.00,43.00,66.00,89.00
95.00,63.00,22.00,73.20
29.00,61.00,78.00,86.00
91.00,93.00,69.00,115.20
21.00,58.00,29.00,52.70
40.00,67.00,28.00,62.30
61.00,74.00,57.00,89.50
31.00,65.00,75.00,86.80
62.00,39.00,85.00,89.10
61.00,89.00,44.00,89.20
38.00,94.00,67.00,98.60
54.00,85.00,35.00,79.70
99.00,26.00,75.00,87.70
88.00,85.00,97.00,127.10
21.00,100.00,81.00,104.90
84.00,24.00,55.00,70.20
54.00,35.00,97.00,91.90
75.00,52.00,72.00,91.70
93.00,83.00,40.00,93.40
87.00,72.00,87.00,114.30
42.00,48.00,44.00,63.00
42.00,95.00,32.00,79.30
50.00,88.00,24.00,73.40
46.00,84.00,77.00,102.00
20.00,66.00,67.00,79.20
55.00,89.00,41.00,85.60
87.00,25.00,32.00,57.80
43.00,67.00,34.00,66.80
66.00,49.00,54.00,76.70
94.00,52.00,80.00,102.20
77.00,90.00,47.00,96.30
68.00,27.00,20.00,45.90
64.00,82.00,37.00,82.40
83.00,88.00,71.00,111.50
86.00,89.00,30.00,88.30
82.00,77.00,27.00,79.30
92.00,89.00,52.00,103.30
64.00,65.00,98.00,110.50
73.00,93.00,81.00,117.00
32.00,95.00,86.00,108.70
56.00,91.00,72.00,105.50
97.00,100.00,36.00,100.70
54.00,78.00,99.00,114.60
52.00,81.00,69.00,97.50
27.00,92.00,50.00,84.10
22.00,65.00,54.00,71.50
35.00,32.00,62.00,63.70
40.00,83.00,98.00,112.30
57.00,55.00,68.00,85.40
50.00,100.00,46.00,92.60
84.00,55.00,48.00,81.50
91.00,67.00,65.00,99.80
50.00,88.00,21.00,71.60
94.00,93.00,68.00,115.50
82.00,22.00,47.00,63.80
92.00,79.00,61.00,103.70
81.00,85.00,84.00,117.20
88.00,88.00,41.00,95.00
44.00,100.00,78.00,110.00
96.00,35.00,77.00,92.50
75.00,56.00,83.00,100.30
91.00,97.00,75.00,120.80
77.00,87.00,75.00,111.60
75.00,97.00,64.00,109.40
31.00,21.00,45.00,46.80
51.00,49.00,43.00,65.60
69.00,78.00,93.00,115.50
40.00,28.00,97.00,84.20
66.00,62.00,32.00,70.00
36.00,88.00,74.00,99.20
22.00,63.00,44.00,64.50
32.00,69.00,71.00,86.70
48.00,48.00,45.00,65.40
68.00,39.00,93.00,95.70
95.00,89.00,75.00,118.00
28.00,77.00,60.00,82.90
85.00,35.00,48.00,71.80
47.00,79.00,83.00,103.40
30.00,79.00,54.00,80.90
93.00,40.00,75.00,92.90
93.00,42.00,64.00,87.30
98.00,54.00,59.00,91.80
50.00,52.00,89.00,94.40
64.00,41.00,27.00,55.90
88.00,96.00,73.00,118.20
51.00,27.00,57.00,63.00
52.00,90.00,95.00,117.60
32.00,35.00,32.00,46.30
43.00,99.00,35.00,83.40
31.00,90.00,39.00,77.70
71.00,35.00,89.00,92.20
50.00,23.00,40.00,50.50
54.00,86.00,63.00,97.00
99.00,86.00,39.00,96.10
59.00,25.00,25.00,45.20
70.00,25.00,61.00,70.10
100.00,79.00,53.00,101.30
87.00,72.00,44.00,88.50
41.00,49.00,91.00,91.40
58.00,64.00,68.00,90.20
81.00,71.00,68.00,100.60
32.00,92.00,40.00,79.60
60.00,98.00,79.00,114.40
64.00,84.00,97.00,119.40
96.00,95.00,44.00,102.70
27.00,39.00,23.00,41.40
59.00,87.00,52.00,92.40
85.00,68.00,97.00,117.70
78.00,44.00,22.00,58.60
25.00,93.00,42.00,79.20
30.00,49.00,46.00,61.10
26.00,83.00,71.00,91.90
67.00,40.00,98.00,98.90
39.00,58.00,29.00,58.10
44.00,56.00,22.00,54.40
53.00,20.00,68.00,66.70
25.00,32.00,20.00,35.50
23.00,59.00,92.00,91.60
40.00,82.00,96.00,110.60
54.00,66.00,26.00,64.80
81.00,48.00,32.00,67.50
32.00,68.00,33.00,63.40
65.00,69.00,56.00,87.60
85.00,100.00,52.00,106.70
70.00,23.00,77.00,78.70
59.00,57.00,60.00,82.20
70.00,45.00,89.00,96.90
92.00,66.00,36.00,82.20
99.00,79.00,87.00,121.40
80.00,88.00,71.00,110.60
60.00,86.00,20.00,73.00
95.00,59.00,74.00,102.40
87.00,56.00,74.00,98.50
24.00,56.00,44.00,61.60
58.00,50.00,95.00,99.40
70.00,66.00,73.00,97.80
86.00,76.00,62.00,101.00
20.00,46.00,45.00,56.00
44.00,24.00,70.00,67.20
20.00,90.00,93.00,106.80
73.00,35.00,87.00,91.60
23.00,49.00,39.00,54.80
49.00,41.00,81.00,83.80
53.00,63.00,79.00,94.80
89.00,80.00,20.00,78.70
70.00,44.00,52.00,74.20
37.00,66.00,71.00,86.70
35.00,37.00,22.00,42.20
64.00,34.00,61.00,72.80
73.00,64.00,47.00,82.10
31.00,67.00,82.00,92.00
40.00,49.00,31.00,55.10
62.00,52.00,95.00,101.60
35.00,24.00,31.00,41.10
32.00,95.00,49.00,86.50
33.00,83.00,70.00,93.40
73.00,73.00,69.00,99.80
72.00,65.00,25.00,69.10
24.00,28.00,73.00,65.00
54.00,21.00,52.00,57.90
98.00,38.00,42.00,73.60
44.00,79.00,78.00,99.50
72.00,59.00,75.00,96.10
93.00,58.00,48.00,85.70
53.00,67.00,48.00,78.20
74.00,43.00,55.00,76.70
96.00,36.00,73.00,90.60
87.00,64.00,48.00,86.90
27.00,100.00,43.00,83.90
61.00,71.00,80.00,101.80
57.00,94.00,76.00,109.70
76.00,30.00,62.00,75.00
24.00,37.00,56.00,59.30
86.00,33.00,100.00,102.30
77.00,38.00,25.00,57.10
76.00,59.00,32.00,71.50
87.00,42.00,41.00,71.70
28.00,84.00,67.00,90.60
79.00,54.00,46.00,78.30
40.00,35.00,53.00,61.30
85.00,100.00,36.00,97.10
83.00,55.00,26.00,68.00
22.00,81.00,23.00,60.90
57.00,38.00,85.00,87.10
88.00,43.00,36.00,69.50
55.00,80.00,25.00,71.50
66.00,53.00,94.00,102.70
57.00,58.00,53.00,77.90
94.00,59.00,32.00,76.90
74.00,97.00,55.00,103.70
31.00,55.00,52.00,68.00
56.00,66.00,28.00,66.60
80.00,41.00,52.00,75.70
60.00,54.00,74.00,89.40
68.00,47.00,68.00,84.70
75.00,34.00,46.00,67.10
77.00,81.00,66.00,103.20
26.00,21.00,98.00,77.10
72.00,41.00,79.00,89.50
69.00,30.00,39.00,59.10
48.00,93.00,39.00,84.30
43.00,88.00,30.00,74.90
35.00,93.00,91.00,111.60
24.00,27.00,85.00,71.70
65.00,94.00,40.00,90.50
62.00,89.00,38.00,85.90
58.00,22.00,99.00,87.80
48.00,66.00,31.00,66.00
75.00,54.00,30.00,67.50
55.00,42.00,82.00,86.70
20.00,74.00,24.00,57.40
98.00,47.00,29.00,70.30
80.00,34.00,92.00,96.20
48.00,33.00,96.00,88.50
60.00,94.00,30.00,83.00
62.00,47.00,36.00,63.70
46.00,63.00,70.00,87.30
66.00,97.00,62.00,105.50
89.00,86.00,46.00,97.30
34.00,68.00,21.00,56.80
79.00,72.00,59.00,95.10
63.00,23.00,93.00,86.20
81.00,29.00,45.00,65.80
95.00,93.00,77.00,121.20
84.00,85.00,70.00,109.70
82.00,37.00,86.00,94.70
29.00,51.00,21.00,46.80
23.00,40.00,82.00,76.10
42.00,33.00,73.00,72.90
29.00,38.00,55.00,60.70
42.00,28.00,94.00,83.00
89.00,21.00,20.00,49.20
88.00,67.00,65.00,98.90
62.00,52.00,72.00,87.80
81.00,42.00,71.00,87.90
88.00,58.00,72.00,98.60
42.00,42.00,99.00,93.00
23.00,60.00,63.00,74.70
89.00,87.00,76.00,115.80
97.00,75.00,80.00,114.60
44.00,82.00,33.00,74.00
70.00,45.00,82.00,92.70
42.00,26.00,68.00,66.40
21.00,46.00,44.00,55.70
53.00,57.00,86.00,96.00
70.00,28.00,55.00,68.00
68.00,82.00,48.00,90.20
56.00,66.00,68.00,90.60
69.00,94.00,50.00,97.70
30.00,22.00,83.00,69.80
78.00,84.00,74.00,109.80
34.00,79.00,93.00,105.50
58.00,50.00,76.00,88.00
75.00,27.00,35.00,57.00
28.00,46.00,64.00,69.80
80.00,52.00,35.00,71.00
98.00,63.00,73.00,104.70
42.00,34.00,54.00,62.00
26.00,59.00,98.00,96.10
97.00,83.00,72.00,113.80
100.00,56.00,56.00,91.60
23.00,49.00,24.00,45.80
55.00,93.00,65.00,102.00
48.00,54.00,55.00,74.40
72.00,72.00,74.00,102.00
29.00,64.00,47.00,68.90
53.00,93.00,50.00,92.40
37.00,22.00,60.00,58.10
20.00,45.00,70.00,70.50
86.00,27.00,87.00,91.50
52.00,78.00,96.00,112.20
40.00,40.00,32.00,51.20
29.00,24.00,36.00,42.30
71.00,35.00,89.00,92.20
79.00,82.00,53.00,96.50
64.00,39.00,80.00,86.70
71.00,46.00,51.00,74.90
38.00,77.00,48.00,78.70
81.00,24.00,95.00,93.30
34.00,26.00,57.00,57.40
28.00,30.00,30.00,41.40
76.00,50.00,82.00,97.00
95.00,21.00,87.00,91.20
92.00,71.00,38.00,85.90
24.00,89.00,57.00,85.90
50.00,78.00,81.00,102.60
59.00,54.00,73.00,88.50
91.00,36.00,64.00,83.70
34.00,58.00,95.00,96.20
49.00,56.00,35.00,63.70
33.00,50.00,79.00,82.30
83.00,81.00,32.00,84.60
79.00,77.00,27.00,78.40
95.00,55.00,23.00,69.80
44.00,22.00,80.00,72.20
62.00,93.00,89.00,118.50
33.00,74.00,42.00,72.10
80.00,49.00,84.00,98.90
45.00,83.00,86.00,106.60
71.00,61.00,67.00,92.00
67.00,89.00,23.00,78.40
99.00,39.00,64.00,87.60
74.00,90.00,82.00,116.40
38.00,99.00,20.00,72.90
73.00,100.00,97.00,130.10
59.00,51.00,88.00,96.00
79.00,38.00,39.00,66.10
98.00,24.00,54.00,73.80
24.00,37.00,68.00,66.50
69.00,71.00,58.00,91.00
57.00,23.00,75.00,73.60
88.00,71.00,51.00,92.50
87.00,63.00,64.00,96.00
21.00,32.00,71.00,64.90
84.00,28.00,49.00,68.60
76.00,85.00,60.00,101.30
65.00,61.00,40.00,74.00
89.00,36.00,43.00,70.50
31.00,60.00,85.00,90.30
23.00,46.00,24.00,44.30
57.00,91.00,86.00,114.20
49.00,88.00,49.00,88.10
44.00,45.00,49.00,65.10
84.00,34.00,73.00,86.00
65.00,79.00,98.00,117.80
26.00,42.00,75.00,73.80
95.00,34.00,34.00,65.90
85.00,44.00,80.00,95.50
56.00,26.00,88.00,82.60
64.00,22.00,89.00,83.60
65.00,40.00,100.00,99.50
26.00,57.00,85.00,87.30
56.00,81.00,64.00,95.70
80.00,28.00,98.00,96.80
86.00,62.00,92.00,112.00
87.00,81.00,59.00,102.00
78.00,78.00,38.00,85.20
73.00,91.00,74.00,111.80
44.00,35.00,75.00,75.70
25.00,74.00,36.00,66.10
71.00,20.00,83.00,81.10
82.00,80.00,24.00,79.00
77.00,93.00,88.00,122.40
95.00,24.00,59.00,75.90
46.00,40.00,60.00,69.80
59.00,91.00,70.00,105.20
77.00,37.00,47.00,69.80
79.00,48.00,91.00,102.30
91.00,83.00,35.00,89.80
68.00,90.00,28.00,82.20
47.00,64.00,97.00,104.30
57.00,82.00,35.00,79.10
21.00,51.00,21.00,44.40
60.00,48.00,30.00,60.00
98.00,75.00,33.00,86.70
65.00,66.00,100.00,112.50
83.00,34.00,82.00,91.10
86.00,72.00,75.00,106.80
68.00,27.00,23.00,47.70
58.00,58.00,81.00,95.00
76.00,43.00,94.00,100.70
34.00,92.00,29.00,73.60
68.00,47.00,45.00,70.90
86.00,75.00,91.00,117.90
76.00,43.00,69.00,85.70
28.00,55.00,49.00,65.30
29.00,24.00,33.00,40.50
33.00,56.00,44.00,64.30
51.00,46.00,92.00,93.50
87.00,40.00,86.00,97.70
21.00,74.00,52.00,74.50
48.00,24.00,92.00,81.60
63.00,63.00,32.00,69.60
31.00,53.00,96.00,93.40
23.00,31.00,100.00,82.40
28.00,51.00,31.00,52.50
66.00,35.00,73.00,81.10
72.00,92.00,92.00,122.80
38.00,49.00,79.00,83.30
24.00,65.00,54.00,72.10
59.00,37.00,98.00,95.00
33.00,76.00,90.00,101.90
73.00,45.00,79.00,91.80
46.00,83.00,34.00,75.70
44.00,39.00,43.00,58.50
86.00,95.00,80.00,121.30
29.00,86.00,94.00,108.10
62.00,30.00,20.00,45.60
68.00,59.00,45.00,76.90
96.00,44.00,84.00,101.20
44.00,91.00,73.00,102.50
57.00,92.00,47.00,91.30
68.00,62.00,98.00,110.20
29.00,84.00,73.00,94.50
33.00,76.00,28.00,64.70
38.00,24.00,79.00,70.80
90.00,29.00,61.00,78.10
86.00,63.00,40.00,81.30
34.00,41.00,30.00,48.70
58.00,75.00,82.00,104.10
89.00,76.00,42.00,89.90
72.00,99.00,62.00,108.30
67.00,41.00,84.00,91.00
56.00,63.00,89.00,101.70
58.00,38.00,45.00,63.40
39.00,58.00,34.00,61.10
90.00,23.00,89.00,91.90
63.00,28.00,63.00,70.70
94.00,32.00,35.00,65.20
83.00,22.00,79.00,83.30
83.00,89.00,62.00,106.60
31.00,74.00,76.00,91.90
30.00,54.00,36.00,57.60
84.00,21.00,56.00,69.30
82.00,97.00,72.00,116.30
37.00,37.00,42.00,54.80
47.00,41.00,44.00,61.00
44.00,85.00,95.00,112.70
46.00,51.00,72.00,82.50
41.00,61.00,83.00,92.60
63.00,89.00,41.00,88.00
73.00,53.00,53.00,80.20
37.00,85.00,56.00,87.20
76.00,83.00,55.00,97.30
58.00,69.00,53.00,83.70
71.00,38.00,66.00,79.90
67.00,71.00,99.00,115.00
37.00,38.00,79.00,77.50
53.00,52.00,38.00,64.70
32.00,48.00,24.00,48.00
39.00,84.00,99.00,113.10
87.00,48.00,27.00,66.30
60.00,58.00,20.00,59.00
45.00,25.00,99.00,85.40
72.00,75.00,51.00,89.70
89.00,79.00,40.00,90.20
89.00,75.00,27.00,80.40
69.00,26.00,88.00,86.50
59.00,83.00,28.00,76.00
25.00,50.00,23.00,46.30
78.00,66.00,38.00,79.20
77.00,56.00,71.00,93.70
69.00,56.00,71.00,91.30
44.00,56.00,83.00,91.00
89.00,73.00,68.00,104.00
25.00,97.00,72.00,99.20
50.00,44.00,66.00,76.60
43.00,100.00,87.00,115.10
76.00,53.00,85.00,100.30
69.00,66.00,22.00,66.90
79.00,60.00,60.00,89.70
23.00,87.00,63.00,88.20
67.00,54.00,30.00,65.10
83.00,67.00,36.00,80.00
74.00,91.00,92.00,122.90
79.00,65.00,43.00,82.00
31.00,93.00,92.00,111.00
24.00,96.00,65.00,94.20
95.00,73.00,83.00,114.80
47.00,91.00,86.00,111.20
90.00,99.00,96.00,134.10
40.00,46.00,78.00,81.80
85.00,51.00,88.00,103.80
47.00,66.00,95.00,104.10
59.00,95.00,90.00,119.20
58.00,65.00,34.00,70.30
66.00,52.00,87.00,98.00
100.00,23.00,59.00,76.90
56.00,64.00,83.00,98.60
71.00,20.00,65.00,70.30
48.00,89.00,90.00,112.90
30.00,41.00,36.00,51.10
29.00,95.00,61.00,92.80
64.00,45.00,84.00,92.10
41.00,76.00,57.00,84.50
94.00,87.00,79.00,119.10
86.00,73.00,63.00,100.10
24.00,73.00,98.00,102.50
74.00,43.00,26.00,59.30
46.00,30.00,78.00,75.60
60.00,24.00,72.00,73.20
88.00,79.00,56.00,99.50
84.00,77.00,50.00,93.70
38.00,46.00,53.00,66.20
30.00,31.00,71.00,67.10
98.00,53.00,82.00,105.10
85.00,21.00,53.00,67.80
69.00,43.00,55.00,75.20
21.00,63.00,46.00,65.40
37.00,71.00,94.00,103.00
62.00,72.00,58.00,89.40
39.00,71.00,51.00,77.80
55.00,99.00,26.00,81.60
55.00,95.00,32.00,83.20
98.00,73.00,65.00,104.90
41.00,95.00,62.00,97.00
37.00,56.00,93.00,94.90
25.00,42.00,36.00,50.10
89.00,90.00,82.00,120.90
50.00,25.00,22.00,40.70
91.00,54.00,51.00,84.90
65.00,34.00,28.00,53.30
92.00,40.00,78.00,94.40
29.00,86.00,91.00,106.30
94.00,47.00,56.00,85.30
25.00,36.00,28.00,42.30
77.00,95.00,95.00,127.60
65.00,88.00,97.00,121.70
38.00,45.00,77.00,80.10
43.00,47.00,77.00,82.60
57.00,56.00,38.00,67.90
70.00,31.00,26.00,52.10
21.00,36.00,41.00,48.90
83.00,66.00,35.00,78.90
69.00,49.00,63.00,83.00
94.00,90.00,60.00,109.20
74.00,83.00,69.00,105.10
96.00,100.00,40.00,102.80
55.00,38.00,55.00,68.50
48.00,80.00,21.00,67.00
34.00,25.00,99.00,82.10
88.00,30.00,88.00,94.20
90.00,69.00,66.00,101.10
33.00,63.00,70.00,83.40
97.00,44.00,40.00,75.10
97.00,94.00,86.00,127.70
94.00,79.00,35.00,88.70
21.00,67.00,83.00,89.60
73.00,68.00,76.00,101.50
60.00,62.00,92.00,104.20
90.00,42.00,49.00,77.40
39.00,63.00,61.00,79.80
75.00,73.00,71.00,101.60
38.00,59.00,49.00,70.30
80.00,47.00,60.00,83.50
76.00,69.00,99.00,116.70
53.00,40.00,67.00,76.10
99.00,82.00,57.00,104.90
89.00,75.00,24.00,78.60
60.00,69.00,76.00,98.10
84.00,61.00,98.00,114.50
